KM;LAT;LONG;ESTACA;TEXTO FORMATO GOOGLE;link para google maps
174,43;-23,321085;-46,092923;8721,500000;-46.0929231731073,-23.3210849627684;https://www.google.com.br/maps/@-46.0929231731073,-23.3210849627684,20z
174,44;-23,321104;-46,093018;8722,000000;-46.0930178515254,-23.3211035822034;https://www.google.com.br/maps/@-46.0930178515254,-23.3211035822034,20z
174,45;-23,321122;-46,093113;8722,500000;-46.09311295887,-23.3211221076271;https://www.google.com.br/maps/@-46.09311295887,-23.3211221076271,20z
174,46;-23,321140;-46,093208;8723,000000;-46.0932077877095,-23.321140252067;https://www.google.com.br/maps/@-46.0932077877095,-23.321140252067,20z
174,47;-23,321158;-46,093303;8723,500000;-46.0933025027933,-23.3211582408938;https://www.google.com.br/maps/@-46.0933025027933,-23.3211582408938,20z
174,48;-23,321176;-46,093397;8724,000000;-46.0933971937777,-23.3211759997778;https://www.google.com.br/maps/@-46.0933971937777,-23.3211759997778,20z
174,49;-23,321194;-46,093492;8724,500000;-46.0934919040884,-23.3211937176243;https://www.google.com.br/maps/@-46.0934919040884,-23.3211937176243,20z
174,50;-23,321211;-46,093587;8725,000000;-46.0935867714917,-23.3212112811602;https://www.google.com.br/maps/@-46.0935867714917,-23.3212112811602,20z
174,51;-23,321229;-46,093682;8725,500000;-46.0936817413186,-23.3212287262088;https://www.google.com.br/maps/@-46.0936817413186,-23.3212287262088,20z
174,52;-23,321246;-46,093777;8726,000000;-46.0937769391208,-23.3212459075275;https://www.google.com.br/maps/@-46.0937769391208,-23.3212459075275,20z
174,53;-23,321263;-46,093872;8726,500000;-46.09387197875,-23.3212628908152;https://www.google.com.br/maps/@-46.09387197875,-23.3212628908152,20z
174,54;-23,321280;-46,093967;8727,000000;-46.09396685375,-23.3212796679891;https://www.google.com.br/maps/@-46.09396685375,-23.3212796679891,20z
174,55;-23,321296;-46,094062;8727,500000;-46.0940618627027,-23.3212959224324;https://www.google.com.br/maps/@-46.0940618627027,-23.3212959224324,20z
174,56;-23,321312;-46,094157;8728,000000;-46.0941569437837,-23.3213118954054;https://www.google.com.br/maps/@-46.0941569437837,-23.3213118954054,20z
174,57;-23,321327;-46,094252;8728,500000;-46.0942521449462,-23.3213274986021;https://www.google.com.br/maps/@-46.0942521449462,-23.3213274986021,20z
174,58;-23,321343;-46,094347;8729,000000;-46.094347376129,-23.3213430093548;https://www.google.com.br/maps/@-46.094347376129,-23.3213430093548,20z
174,59;-23,321358;-46,094443;8729,500000;-46.094442812246,-23.321357944492;https://www.google.com.br/maps/@-46.094442812246,-23.321357944492,20z
174,60;-23,321373;-46,094538;8730,000000;-46.0945382668617,-23.3213728112766;https://www.google.com.br/maps/@-46.0945382668617,-23.3213728112766,20z
174,61;-23,321387;-46,094634;8730,500000;-46.0946337934574,-23.3213872580851;https://www.google.com.br/maps/@-46.0946337934574,-23.3213872580851,20z
174,62;-23,321402;-46,094729;8731,000000;-46.0947293094709,-23.3214015898413;https://www.google.com.br/maps/@-46.0947293094709,-23.3214015898413,20z
174,63;-23,321415;-46,094825;8731,500000;-46.0948247803703,-23.3214154311111;https://www.google.com.br/maps/@-46.0948247803703,-23.3214154311111,20z
174,64;-23,321429;-46,094920;8732,000000;-46.0949203147619,-23.3214291088889;https://www.google.com.br/maps/@-46.0949203147619,-23.3214291088889,20z
174,65;-23,321442;-46,095016;8732,500000;-46.0950159973016,-23.3214424051852;https://www.google.com.br/maps/@-46.0950159973016,-23.3214424051852,20z
174,66;-23,321455;-46,095111;8733,000000;-46.0951114927894,-23.3214554052105;https://www.google.com.br/maps/@-46.0951114927894,-23.3214554052105,20z
174,67;-23,321468;-46,095207;8733,500000;-46.0952067191052,-23.3214679788947;https://www.google.com.br/maps/@-46.0952067191052,-23.3214679788947,20z
174,68;-23,321480;-46,095302;8734,000000;-46.0953022023809,-23.3214802815873;https://www.google.com.br/maps/@-46.0953022023809,-23.3214802815873,20z
174,69;-23,321492;-46,095398;8734,500000;-46.0953979325396,-23.3214923239153;https://www.google.com.br/maps/@-46.0953979325396,-23.3214923239153,20z
174,70;-23,321504;-46,095494;8735,000000;-46.095493879468,-23.3215041520213;https://www.google.com.br/maps/@-46.095493879468,-23.3215041520213,20z
174,71;-23,321516;-46,095590;8735,500000;-46.0955899592553,-23.3215158488298;https://www.google.com.br/maps/@-46.0955899592553,-23.3215158488298,20z
174,72;-23,321527;-46,095686;8736,000000;-46.0956858776595,-23.3215272464894;https://www.google.com.br/maps/@-46.0956858776595,-23.3215272464894,20z
174,73;-23,321539;-46,095782;8736,500000;-46.0957817393617,-23.3215385390426;https://www.google.com.br/maps/@-46.0957817393617,-23.3215385390426,20z
174,74;-23,321549;-46,095878;8737,000000;-46.0958775774331,-23.3215494006417;https://www.google.com.br/maps/@-46.0958775774331,-23.3215494006417,20z
174,75;-23,321560;-46,095973;8737,500000;-46.0959734116577,-23.3215601920856;https://www.google.com.br/maps/@-46.0959734116577,-23.3215601920856,20z
174,76;-23,321571;-46,096069;8738,000000;-46.0960694849189,-23.3215706227568;https://www.google.com.br/maps/@-46.0960694849189,-23.3215706227568,20z
174,77;-23,321581;-46,096166;8738,500000;-46.0961655469565,-23.321580943587;https://www.google.com.br/maps/@-46.0961655469565,-23.321580943587,20z
174,78;-23,321591;-46,096262;8739,000000;-46.0962615252174,-23.3215906120652;https://www.google.com.br/maps/@-46.0962615252174,-23.3215906120652,20z
174,79;-23,321600;-46,096357;8739,500000;-46.0963574121739,-23.3216001892391;https://www.google.com.br/maps/@-46.0963574121739,-23.3216001892391,20z
174,80;-23,321610;-46,096453;8740,000000;-46.0964530860869,-23.3216095533696;https://www.google.com.br/maps/@-46.0964530860869,-23.3216095533696,20z
174,81;-23,321619;-46,096549;8740,500000;-46.0965490155737,-23.3216186720765;https://www.google.com.br/maps/@-46.0965490155737,-23.3216186720765,20z
174,82;-23,321628;-46,096645;8741,000000;-46.0966452450819,-23.3216275026776;https://www.google.com.br/maps/@-46.0966452450819,-23.3216275026776,20z
174,83;-23,321636;-46,096742;8741,500000;-46.0967416226229,-23.321635782459;https://www.google.com.br/maps/@-46.0967416226229,-23.321635782459,20z
174,84;-23,321644;-46,096838;8742,000000;-46.0968380871038,-23.3216437387432;https://www.google.com.br/maps/@-46.0968380871038,-23.3216437387432,20z
174,85;-23,321651;-46,096934;8742,500000;-46.0969341843478,-23.3216511865217;https://www.google.com.br/maps/@-46.0969341843478,-23.3216511865217,20z
174,86;-23,321659;-46,097030;8743,000000;-46.0970301897826,-23.3216585071739;https://www.google.com.br/maps/@-46.0970301897826,-23.3216585071739,20z
174,87;-23,321665;-46,097126;8743,500000;-46.0971263517391,-23.3216654730435;https://www.google.com.br/maps/@-46.0971263517391,-23.3216654730435,20z
174,88;-23,321672;-46,097223;8744,000000;-46.097222510851,-23.3216723648936;https://www.google.com.br/maps/@-46.097222510851,-23.3216723648936,20z
174,89;-23,321679;-46,097319;8744,500000;-46.0973186012765,-23.3216788223404;https://www.google.com.br/maps/@-46.0973186012765,-23.3216788223404,20z
174,90;-23,321685;-46,097415;8745,000000;-46.0974147495789,-23.3216850234737;https://www.google.com.br/maps/@-46.0974147495789,-23.3216850234737,20z
174,91;-23,321690;-46,097511;8745,500000;-46.0975110811578,-23.3216904129474;https://www.google.com.br/maps/@-46.0975110811578,-23.3216904129474,20z
174,92;-23,321696;-46,097608;8746,000000;-46.0976075741361,-23.3216955186911;https://www.google.com.br/maps/@-46.0976075741361,-23.3216955186911,20z
174,93;-23,321700;-46,097704;8746,500000;-46.0977043804188,-23.3217000736649;https://www.google.com.br/maps/@-46.0977043804188,-23.3217000736649,20z
174,94;-23,321704;-46,097801;8747,000000;-46.097801047202,-23.3217043008808;https://www.google.com.br/maps/@-46.097801047202,-23.3217043008808,20z
174,95;-23,321708;-46,097898;8747,500000;-46.0978975290673,-23.3217080936269;https://www.google.com.br/maps/@-46.0978975290673,-23.3217080936269,20z
174,96;-23,321712;-46,097994;8748,000000;-46.0979939864948,-23.3217115570103;https://www.google.com.br/maps/@-46.0979939864948,-23.3217115570103,20z
174,97;-23,321715;-46,098090;8748,500000;-46.0980904194845,-23.3217146910309;https://www.google.com.br/maps/@-46.0980904194845,-23.3217146910309,20z
174,98;-23,321717;-46,098187;8749,000000;-46.0981867421025,-23.3217173536923;https://www.google.com.br/maps/@-46.0981867421025,-23.3217173536923,20z
174,99;-23,321720;-46,098283;8749,500000;-46.098282978,-23.321719646;https://www.google.com.br/maps/@-46.098282978,-23.321719646,20z
175,00;-23,321722;-46,098379;8750,000000;-46.0983793859487,-23.3217217349744;https://www.google.com.br/maps/@-46.0983793859487,-23.3217217349744,20z
175,01;-23,321724;-46,098476;8750,500000;-46.0984759038974,-23.3217236939487;https://www.google.com.br/maps/@-46.0984759038974,-23.3217236939487,20z
175,02;-23,321725;-46,098572;8751,000000;-46.0985723643077,-23.3217253483077;https://www.google.com.br/maps/@-46.0985723643077,-23.3217253483077,20z
175,03;-23,321727;-46,098669;8751,500000;-46.0986687950769,-23.3217268457436;https://www.google.com.br/maps/@-46.0986687950769,-23.3217268457436,20z
175,04;-23,321728;-46,098765;8752,000000;-46.0987651530256,-23.3217279463077;https://www.google.com.br/maps/@-46.0987651530256,-23.3217279463077,20z
175,05;-23,321729;-46,098861;8752,500000;-46.0988614812308,-23.3217288847692;https://www.google.com.br/maps/@-46.0988614812308,-23.3217288847692,20z
175,06;-23,321730;-46,098958;8753,000000;-46.098958096701,-23.3217298504124;https://www.google.com.br/maps/@-46.098958096701,-23.3217298504124,20z
175,07;-23,321731;-46,099055;8753,500000;-46.0990548028866,-23.3217308246392;https://www.google.com.br/maps/@-46.0990548028866,-23.3217308246392,20z
175,08;-23,321732;-46,099152;8754,000000;-46.0991515120725,-23.321731862487;https://www.google.com.br/maps/@-46.0991515120725,-23.321731862487,20z
175,09;-23,321733;-46,099248;8754,500000;-46.0992482219171,-23.3217329143005;https://www.google.com.br/maps/@-46.0992482219171,-23.3217329143005,20z
175,10;-23,321734;-46,099345;8755,000000;-46.0993445444041,-23.3217337078756;https://www.google.com.br/maps/@-46.0993445444041,-23.3217337078756,20z
175,11;-23,321734;-46,099441;8755,500000;-46.0994408190155,-23.3217344695337;https://www.google.com.br/maps/@-46.0994408190155,-23.3217344695337,20z
175,12;-23,321735;-46,099537;8756,000000;-46.09953739,-23.321734945;https://www.google.com.br/maps/@-46.09953739,-23.321734945,20z
175,13;-23,321735;-46,099634;8756,500000;-46.0996339554167,-23.3217353925;https://www.google.com.br/maps/@-46.0996339554167,-23.3217353925,20z
175,14;-23,321735;-46,099730;8757,000000;-46.0997300908333,-23.321735455;https://www.google.com.br/maps/@-46.0997300908333,-23.321735455,20z
175,15;-23,321736;-46,099826;8757,500000;-46.0998263073822,-23.3217355231937;https://www.google.com.br/maps/@-46.0998263073822,-23.3217355231937,20z
175,16;-23,321736;-46,099923;8758,000000;-46.0999231189005,-23.3217356331414;https://www.google.com.br/maps/@-46.0999231189005,-23.3217356331414,20z
175,17;-23,321736;-46,100020;8758,500000;-46.1000198886387,-23.3217359223037;https://www.google.com.br/maps/@-46.1000198886387,-23.3217359223037,20z
175,18;-23,321737;-46,100117;8759,000000;-46.1001165012042,-23.3217368856544;https://www.google.com.br/maps/@-46.1001165012042,-23.3217368856544,20z
175,19;-23,321738;-46,100213;8759,500000;-46.1002130471875,-23.32173795375;https://www.google.com.br/maps/@-46.1002130471875,-23.32173795375,20z
175,20;-23,321739;-46,100309;8760,000000;-46.1003094378125,-23.32173926625;https://www.google.com.br/maps/@-46.1003094378125,-23.32173926625,20z
175,21;-23,321741;-46,100406;8760,500000;-46.100405858125,-23.3217409092708;https://www.google.com.br/maps/@-46.100405858125,-23.3217409092708,20z
175,22;-23,321743;-46,100502;8761,000000;-46.100502326875,-23.3217430915625;https://www.google.com.br/maps/@-46.100502326875,-23.3217430915625,20z
175,23;-23,321745;-46,100599;8761,500000;-46.1005986402094,-23.3217454019372;https://www.google.com.br/maps/@-46.1005986402094,-23.3217454019372,20z
175,24;-23,321748;-46,100695;8762,000000;-46.1006947710995,-23.3217478626702;https://www.google.com.br/maps/@-46.1006947710995,-23.3217478626702,20z
175,25;-23,321750;-46,100791;8762,500000;-46.1007911007254,-23.3217501155959;https://www.google.com.br/maps/@-46.1007911007254,-23.3217501155959,20z
175,26;-23,321752;-46,100888;8763,000000;-46.1008875929534,-23.3217521984974;https://www.google.com.br/maps/@-46.1008875929534,-23.3217521984974,20z
175,27;-23,321754;-46,100984;8763,500000;-46.1009840804124,-23.3217540670103;https://www.google.com.br/maps/@-46.1009840804124,-23.3217540670103,20z
175,28;-23,321756;-46,101081;8764,000000;-46.1010805649484,-23.3217558041237;https://www.google.com.br/maps/@-46.1010805649484,-23.3217558041237,20z
175,29;-23,321757;-46,101177;8764,500000;-46.1011772203109,-23.3217571633161;https://www.google.com.br/maps/@-46.1011772203109,-23.3217571633161,20z
175,30;-23,321758;-46,101274;8765,000000;-46.1012739560622,-23.3217583446632;https://www.google.com.br/maps/@-46.1012739560622,-23.3217583446632,20z
175,31;-23,321759;-46,101371;8765,500000;-46.1013705907772,-23.3217592462176;https://www.google.com.br/maps/@-46.1013705907772,-23.3217592462176,20z
175,32;-23,321760;-46,101467;8766,000000;-46.1014671918135,-23.3217600545078;https://www.google.com.br/maps/@-46.1014671918135,-23.3217600545078,20z
175,33;-23,321761;-46,101564;8766,500000;-46.1015636111795,-23.3217608517949;https://www.google.com.br/maps/@-46.1015636111795,-23.3217608517949,20z
175,34;-23,321762;-46,101660;8767,000000;-46.1016599906667,-23.3217616466667;https://www.google.com.br/maps/@-46.1016599906667,-23.3217616466667,20z
175,35;-23,321762;-46,101756;8767,500000;-46.1017563491371,-23.3217623771066;https://www.google.com.br/maps/@-46.1017563491371,-23.3217623771066,20z
175,36;-23,321763;-46,101853;8768,000000;-46.101852704467,-23.3217630979188;https://www.google.com.br/maps/@-46.101852704467,-23.3217630979188,20z
175,37;-23,321764;-46,101949;8768,500000;-46.1019491009137,-23.3217637227919;https://www.google.com.br/maps/@-46.1019491009137,-23.3217637227919,20z
175,38;-23,321764;-46,102046;8769,000000;-46.1020455019289,-23.3217643370051;https://www.google.com.br/maps/@-46.1020455019289,-23.3217643370051,20z
175,39;-23,321765;-46,102142;8769,500000;-46.1021423884615,-23.3217650238462;https://www.google.com.br/maps/@-46.1021423884615,-23.3217650238462,20z
175,40;-23,321766;-46,102239;8770,000000;-46.1022393115385,-23.3217657161538;https://www.google.com.br/maps/@-46.1022393115385,-23.3217657161538,20z
175,41;-23,321766;-46,102336;8770,500000;-46.10233582,-23.3217664523711;https://www.google.com.br/maps/@-46.10233582,-23.3217664523711,20z
175,42;-23,321767;-46,102432;8771,000000;-46.1024323055958,-23.3217671912953;https://www.google.com.br/maps/@-46.1024323055958,-23.3217671912953,20z
175,43;-23,321768;-46,102528;8771,500000;-46.1025284454922,-23.3217679736788;https://www.google.com.br/maps/@-46.1025284454922,-23.3217679736788,20z
175,44;-23,321769;-46,102625;8772,000000;-46.1026246255789,-23.3217687823158;https://www.google.com.br/maps/@-46.1026246255789,-23.3217687823158,20z
175,45;-23,321770;-46,102721;8772,500000;-46.1027211308421,-23.3217698033684;https://www.google.com.br/maps/@-46.1027211308421,-23.3217698033684,20z
175,46;-23,321771;-46,102818;8773,000000;-46.1028176511111,-23.3217709333333;https://www.google.com.br/maps/@-46.1028176511111,-23.3217709333333,20z
175,47;-23,321772;-46,102914;8773,500000;-46.1029142278307,-23.3217724730159;https://www.google.com.br/maps/@-46.1029142278307,-23.3217724730159,20z
175,48;-23,321774;-46,103011;8774,000000;-46.1030107698947,-23.3217740808421;https://www.google.com.br/maps/@-46.1030107698947,-23.3217740808421,20z
175,49;-23,321776;-46,103107;8774,500000;-46.1031072383158,-23.3217758334737;https://www.google.com.br/maps/@-46.1031072383158,-23.3217758334737,20z
175,50;-23,321777;-46,103204;8775,000000;-46.1032037493548,-23.3217772180645;https://www.google.com.br/maps/@-46.1032037493548,-23.3217772180645,20z
175,51;-23,321778;-46,103300;8775,500000;-46.1033003192473,-23.3217780944086;https://www.google.com.br/maps/@-46.1033003192473,-23.3217780944086,20z
175,52;-23,321781;-46,103397;8776,000000;-46.1033967287629,-23.3217807113402;https://www.google.com.br/maps/@-46.1033967287629,-23.3217807113402,20z
175,53;-23,321785;-46,103493;8776,500000;-46.103493012268,-23.3217846958763;https://www.google.com.br/maps/@-46.103493012268,-23.3217846958763,20z
175,54;-23,321787;-46,103590;8777,000000;-46.1035896227027,-23.3217872556216;https://www.google.com.br/maps/@-46.1035896227027,-23.3217872556216,20z
175,55;-23,321789;-46,103686;8777,500000;-46.1036864335135,-23.3217889421081;https://www.google.com.br/maps/@-46.1036864335135,-23.3217889421081,20z
175,56;-23,321790;-46,103783;8778,000000;-46.103782967337,-23.3217901460326;https://www.google.com.br/maps/@-46.103782967337,-23.3217901460326,20z
175,57;-23,321791;-46,103879;8778,500000;-46.1038794184239,-23.3217912058152;https://www.google.com.br/maps/@-46.1038794184239,-23.3217912058152,20z
175,58;-23,321792;-46,103976;8779,000000;-46.1039757482065,-23.3217922908696;https://www.google.com.br/maps/@-46.1039757482065,-23.3217922908696,20z
175,59;-23,321793;-46,104072;8779,500000;-46.1040720867213,-23.3217933616393;https://www.google.com.br/maps/@-46.1040720867213,-23.3217933616393,20z
175,60;-23,321794;-46,104169;8780,000000;-46.104168605847,-23.3217942687432;https://www.google.com.br/maps/@-46.104168605847,-23.3217942687432,20z
